id,client,compte,date,montant,typeOperation
64899a5dfc13ae2d2a900a6e,64899252fc13ae2cc7900f88,64899667fc13ae29a0900c48,01/03/2023,"€44612,11",Paiement par crte
64899a5dfc13ae2d2a900a6f,64899251fc13ae2cc7900cd5,64899667fc13ae29a0900b50,10/02/2015,"€48806,32",Retrait
64899a5dfc13ae2d2a900a70,64899251fc13ae2cc7900df6,64899667fc13ae29a0900a16,30/05/2018,"€32867,74",Paiement par crte
64899a5dfc13ae2d2a900a71,64899251fc13ae2cc7900e2f,64899667fc13ae29a0900b5d,30/03/2017,"€36555,82",chèque Virement
64899a5dfc13ae2d2a900a72,64899252fc13ae2cc7900f30,64899668fc13ae29a0900d6c,09/12/2015,"€10038,36",Paiement par crte
64899a5dfc13ae2d2a900a73,64899252fc13ae2cc7900f7b,64899667fc13ae29a0900bea,14/01/2022,"€49753,43",Retrait
64899a5dfc13ae2d2a900a74,64899252fc13ae2cc7900fa3,64899667fc13ae29a0900a3c,05/02/2015,"€44546,53",chèque Virement
64899a5dfc13ae2d2a900a75,64899252fc13ae2cc7900f9e,64899667fc13ae29a0900bdc,25/01/2020,"€42084,59",Prélèvement automatique
64899a5dfc13ae2d2a900a76,64899251fc13ae2cc7900e34,64899667fc13ae29a0900a2b,29/05/2016,"€13291,66",Prélèvement automatique
64899a5dfc13ae2d2a900a77,64899252fc13ae2cc79010b0,64899667fc13ae29a0900a81,11/12/2015,"€48736,50",chèque Virement
64899a5dfc13ae2d2a900a78,64899252fc13ae2cc7901009,64899667fc13ae29a0900ae5,04/06/2017,"€35652,30",Retrait
64899a5dfc13ae2d2a900a79,64899251fc13ae2cc7900e8c,64899667fc13ae29a0900bfe,28/02/2023,"€41137,78",Prélèvement automatique
64899a5dfc13ae2d2a900a7a,64899251fc13ae2cc7900d89,64899667fc13ae29a0900b1e,18/10/2018,"€37468,30",Dépot
64899a5dfc13ae2d2a900a7b,64899251fc13ae2cc7900e66,64899667fc13ae29a0900a64,20/08/2016,"€26827,76",Prélèvement automatique
64899a5dfc13ae2d2a900a7c,64899252fc13ae2cc790108d,64899667fc13ae29a0900acb,10/06/2023,"€25351,79",Prélèvement automatique
64899a5dfc13ae2d2a900a7d,64899252fc13ae2cc7900f45,64899668fc13ae29a0900d57,15/01/2023,"€6766,87",Prélèvement automatique
64899a5dfc13ae2d2a900a7e,64899251fc13ae2cc7900e24,64899667fc13ae29a09009c8,03/11/2015,"€46182,75",Retrait
64899a5dfc13ae2d2a900a7f,64899251fc13ae2cc7900dd7,64899667fc13ae29a0900c14,28/03/2019,"€37913,27",chèque Virement
64899a5dfc13ae2d2a900a80,64899252fc13ae2cc7900f75,64899667fc13ae29a0900a81,25/02/2020,"€35108,77",Retrait
64899a5dfc13ae2d2a900a81,64899251fc13ae2cc7900dc5,64899667fc13ae29a0900b77,14/04/2015,"€22492,40",Dépot
64899a5dfc13ae2d2a900a82,64899252fc13ae2cc7901040,64899667fc13ae29a0900b19,14/01/2016,"€757,78",Retrait
64899a5dfc13ae2d2a900a83,64899251fc13ae2cc7900ea9,64899667fc13ae29a0900abd,28/06/2021,"€15570,63",Paiement par crte
64899a5dfc13ae2d2a900a84,64899252fc13ae2cc7901064,64899667fc13ae29a09009b2,04/12/2017,"€2351,15",Paiement par crte
64899a5dfc13ae2d2a900a85,64899252fc13ae2cc7901066,64899668fc13ae29a0900cea,22/06/2022,"€46874,85",Prélèvement automatique
64899a5dfc13ae2d2a900a86,64899251fc13ae2cc7900d06,64899668fc13ae29a0900d0d,13/04/2022,"€2607,57",chèque Virement
64899a5dfc13ae2d2a900a87,64899252fc13ae2cc7900eff,64899668fc13ae29a0900d7c,02/08/2017,"€40906,76",chèque Virement
64899a5dfc13ae2d2a900a88,64899252fc13ae2cc790105e,64899668fc13ae29a0900ca0,02/03/2016,"€18391,26",Prélèvement automatique
64899a5dfc13ae2d2a900a89,64899251fc13ae2cc7900d13,64899667fc13ae29a0900c32,19/03/2019,"€33020,21",chèque Virement
64899a5dfc13ae2d2a900a8a,64899251fc13ae2cc7900dee,64899667fc13ae29a0900b9e,08/10/2017,"€47856,30",Dépot
64899a5dfc13ae2d2a900a8b,64899251fc13ae2cc7900d0e,64899667fc13ae29a0900c2f,06/06/2016,"€1898,17",Retrait
64899a5dfc13ae2d2a900a8c,64899251fc13ae2cc7900e89,64899667fc13ae29a0900a01,07/02/2019,"€3651,36",chèque Virement
64899a5dfc13ae2d2a900a8d,64899251fc13ae2cc7900e63,64899667fc13ae29a0900a15,18/08/2022,"€31676,48",Retrait
64899a5dfc13ae2d2a900a8e,64899251fc13ae2cc7900d09,64899667fc13ae29a0900b37,01/05/2015,"€35063,99",chèque Virement
64899a5dfc13ae2d2a900a8f,64899252fc13ae2cc7901090,64899668fc13ae29a0900d1f,27/12/2020,"€45265,82",Prélèvement automatique
64899a5dfc13ae2d2a900a90,64899252fc13ae2cc7900ff9,64899667fc13ae29a0900bf1,17/01/2018,"€3209,07",chèque Virement
64899a5dfc13ae2d2a900a91,64899251fc13ae2cc7900e9b,64899667fc13ae29a0900c55,02/07/2020,"€19773,63",Dépot
64899a5dfc13ae2d2a900a92,64899251fc13ae2cc7900e30,64899667fc13ae29a09009d6,01/04/2023,"€5105,52",Paiement par crte
64899a5dfc13ae2d2a900a93,64899251fc13ae2cc7900ecf,64899667fc13ae29a0900ac6,03/11/2021,"€14966,15",Retrait
64899a5dfc13ae2d2a900a94,64899251fc13ae2cc7900d9c,64899668fc13ae29a0900d23,08/07/2020,"€40305,75",Prélèvement automatique
64899a5dfc13ae2d2a900a95,64899251fc13ae2cc7900eca,64899667fc13ae29a0900b37,23/08/2015,"€4720,41",Paiement par crte
64899a5dfc13ae2d2a900a96,64899251fc13ae2cc7900e53,64899667fc13ae29a0900c03,22/09/2020,"€35386,85",Prélèvement automatique
64899a5dfc13ae2d2a900a97,64899252fc13ae2cc7900f8b,64899667fc13ae29a09009dd,16/11/2021,"€30603,59",chèque Virement
64899a5dfc13ae2d2a900a98,64899251fc13ae2cc7900d33,64899667fc13ae29a09009e2,24/03/2015,"€8240,91",Retrait
64899a5dfc13ae2d2a900a99,64899251fc13ae2cc7900e22,64899668fc13ae29a0900c7d,20/09/2019,"€2106,23",Prélèvement automatique
64899a5dfc13ae2d2a900a9a,64899251fc13ae2cc7900e6c,64899668fc13ae29a0900cc2,07/06/2022,"€33248,73",chèque Virement
64899a5dfc13ae2d2a900a9b,64899251fc13ae2cc7900d3b,64899668fc13ae29a0900d56,06/06/2016,"€11034,44",chèque Virement
64899a5dfc13ae2d2a900a9c,64899251fc13ae2cc7900dcc,64899667fc13ae29a0900b15,12/09/2021,"€9055,91",Prélèvement automatique
64899a5dfc13ae2d2a900a9d,64899252fc13ae2cc7900fa7,64899667fc13ae29a09009df,19/01/2015,"€37085,74",Prélèvement automatique
64899a5dfc13ae2d2a900a9e,64899251fc13ae2cc7900ce9,64899667fc13ae29a0900ba2,09/03/2015,"€47304,90",Paiement par crte
64899a5dfc13ae2d2a900a9f,64899251fc13ae2cc7900de3,64899667fc13ae29a0900bc7,16/09/2021,"€11293,72",Dépot
64899a5dfc13ae2d2a900aa0,64899251fc13ae2cc7900eb0,64899667fc13ae29a0900b61,10/01/2020,"€45883,94",Paiement par crte
64899a5dfc13ae2d2a900aa1,64899252fc13ae2cc7900fcb,64899668fc13ae29a0900c84,23/06/2019,"€12123,07",Retrait
64899a5dfc13ae2d2a900aa2,64899251fc13ae2cc7900dbf,64899667fc13ae29a0900bf2,22/03/2016,"€32449,51",chèque Virement
64899a5dfc13ae2d2a900aa3,64899251fc13ae2cc7900e7d,64899667fc13ae29a0900aaf,28/01/2015,"€42919,85",Prélèvement automatique
64899a5dfc13ae2d2a900aa4,64899252fc13ae2cc7901007,64899667fc13ae29a0900bc5,05/11/2019,"€46649,01",Dépot
64899a5dfc13ae2d2a900aa5,64899252fc13ae2cc7900f2b,64899668fc13ae29a0900c87,16/02/2018,"€23202,69",Paiement par crte
64899a5dfc13ae2d2a900aa6,64899252fc13ae2cc7900f0a,64899668fc13ae29a0900cbe,06/03/2020,"€42518,59",chèque Virement
64899a5dfc13ae2d2a900aa7,64899252fc13ae2cc7901005,64899667fc13ae29a0900ac2,07/03/2017,"€13248,47",chèque Virement
64899a5dfc13ae2d2a900aa8,64899251fc13ae2cc7900cfc,64899668fc13ae29a0900cb6,25/06/2015,"€24507,81",Prélèvement automatique
64899a5dfc13ae2d2a900aa9,64899252fc13ae2cc7900efe,64899667fc13ae29a0900c02,23/09/2017,"€29209,86",Prélèvement automatique
64899a5dfc13ae2d2a900aaa,64899251fc13ae2cc7900e4d,64899667fc13ae29a0900bec,17/04/2017,"€26271,66",Retrait
64899a5dfc13ae2d2a900aab,64899252fc13ae2cc7900f2a,64899667fc13ae29a0900b4d,29/12/2020,"€14957,25",Paiement par crte
64899a5dfc13ae2d2a900aac,64899251fc13ae2cc7900d3b,64899667fc13ae29a0900ba0,04/03/2023,"€20458,58",Retrait
64899a5dfc13ae2d2a900aad,64899252fc13ae2cc7901014,64899668fc13ae29a0900c79,07/02/2022,"€4957,72",Prélèvement automatique
64899a5dfc13ae2d2a900aae,64899251fc13ae2cc7900dc4,64899667fc13ae29a0900bee,19/07/2015,"€8214,14",Dépot
64899a5dfc13ae2d2a900aaf,64899251fc13ae2cc7900e1c,64899668fc13ae29a0900d82,03/06/2015,"€34926,29",Paiement par crte
64899a5dfc13ae2d2a900ab0,64899252fc13ae2cc7900fa0,64899667fc13ae29a0900c07,27/03/2019,"€41939,18",Retrait
64899a5dfc13ae2d2a900ab1,64899252fc13ae2cc7900f21,64899667fc13ae29a0900ac7,05/03/2016,"€3897,47",chèque Virement
64899a5dfc13ae2d2a900ab2,64899252fc13ae2cc79010b1,64899667fc13ae29a09009da,30/01/2018,"€17434,79",Retrait
64899a5dfc13ae2d2a900ab3,64899252fc13ae2cc7900efc,64899667fc13ae29a0900b86,19/02/2019,"€36463,94",chèque Virement
64899a5dfc13ae2d2a900ab4,64899252fc13ae2cc7900f47,64899667fc13ae29a0900c17,15/10/2021,"€1949,90",Dépot
64899a5dfc13ae2d2a900ab5,64899251fc13ae2cc7900d8f,64899667fc13ae29a0900a8d,13/11/2021,"€28479,36",Prélèvement automatique
64899a5dfc13ae2d2a900ab6,64899252fc13ae2cc7900f50,64899667fc13ae29a0900af8,03/04/2023,"€24040,59",chèque Virement
64899a5dfc13ae2d2a900ab7,64899251fc13ae2cc7900ee1,64899668fc13ae29a0900d3c,25/07/2018,"€28574,18",Dépot
64899a5dfc13ae2d2a900ab8,64899251fc13ae2cc7900cf7,64899667fc13ae29a0900b53,03/04/2017,"€43807,92",chèque Virement
64899a5dfc13ae2d2a900ab9,64899252fc13ae2cc7900f6d,64899667fc13ae29a0900a59,02/05/2022,"€25934,52",Prélèvement automatique
64899a5dfc13ae2d2a900aba,64899251fc13ae2cc7900e8e,64899667fc13ae29a0900c53,25/05/2022,"€15547,45",Dépot
64899a5dfc13ae2d2a900abb,64899251fc13ae2cc7900d20,64899667fc13ae29a0900b24,22/09/2017,"€8594,93",chèque Virement
64899a5dfc13ae2d2a900abc,64899252fc13ae2cc7900f53,64899667fc13ae29a0900bd9,31/08/2018,"€24453,81",Prélèvement automatique
64899a5dfc13ae2d2a900abd,64899251fc13ae2cc7900e81,64899668fc13ae29a0900cb1,03/05/2018,"€851,98",Prélèvement automatique
64899a5dfc13ae2d2a900abe,64899252fc13ae2cc7900f18,64899668fc13ae29a0900d42,30/11/2015,"€48622,06",Retrait
64899a5dfc13ae2d2a900abf,64899251fc13ae2cc7900eba,64899667fc13ae29a0900bfd,20/02/2017,"€24820,67",chèque Virement
64899a5dfc13ae2d2a900ac0,64899251fc13ae2cc7900e9e,64899667fc13ae29a0900a62,07/02/2021,"€39157,10",Paiement par crte
64899a5dfc13ae2d2a900ac1,64899252fc13ae2cc7900f1a,64899667fc13ae29a09009c2,17/05/2015,"€3080,54",Retrait
64899a5dfc13ae2d2a900ac2,64899252fc13ae2cc7900eff,64899667fc13ae29a0900c05,30/10/2015,"€40418,66",Prélèvement automatique
64899a5dfc13ae2d2a900ac3,64899251fc13ae2cc7900cce,64899667fc13ae29a0900a23,08/07/2021,"€38152,97",Dépot
64899a5dfc13ae2d2a900ac4,64899252fc13ae2cc790102b,64899668fc13ae29a0900d59,21/11/2022,"€4350,91",Paiement par crte
64899a5dfc13ae2d2a900ac5,64899252fc13ae2cc7900f1a,64899668fc13ae29a0900d10,29/03/2021,"€16535,25",Retrait
64899a5dfc13ae2d2a900ac6,64899252fc13ae2cc7900fe6,64899667fc13ae29a0900b27,27/10/2020,"€22285,70",Paiement par crte
64899a5dfc13ae2d2a900ac7,64899252fc13ae2cc7900fdf,64899667fc13ae29a09009de,16/03/2019,"€17281,68",Dépot
64899a5dfc13ae2d2a900ac8,64899251fc13ae2cc7900ee9,64899667fc13ae29a0900ad5,13/02/2018,"€1273,08",Prélèvement automatique
64899a5dfc13ae2d2a900ac9,64899251fc13ae2cc7900ed7,64899668fc13ae29a0900d5b,13/04/2022,"€7899,97",Paiement par crte
64899a5dfc13ae2d2a900aca,64899252fc13ae2cc7900f79,64899667fc13ae29a0900c10,25/05/2022,"€610,08",chèque Virement
64899a5dfc13ae2d2a900acb,64899251fc13ae2cc7900d8f,64899667fc13ae29a0900bbf,25/10/2020,"€37878,46",chèque Virement
64899a5dfc13ae2d2a900acc,64899252fc13ae2cc7900f90,64899668fc13ae29a0900d08,09/11/2015,"€6075,66",chèque Virement
64899a5dfc13ae2d2a900acd,64899252fc13ae2cc7900f1c,64899667fc13ae29a09009e0,25/01/2018,"€47744,01",chèque Virement
64899a5dfc13ae2d2a900ace,64899251fc13ae2cc7900d66,64899668fc13ae29a0900d90,15/10/2015,"€13246,75",chèque Virement
64899a5dfc13ae2d2a900acf,64899251fc13ae2cc7900dac,64899667fc13ae29a0900c25,19/03/2018,"€47546,85",Prélèvement automatique
64899a5dfc13ae2d2a900ad0,64899251fc13ae2cc7900d54,64899667fc13ae29a0900a2c,07/04/2016,"€49697,12",Paiement par crte
64899a5dfc13ae2d2a900ad1,64899252fc13ae2cc7900fd7,64899667fc13ae29a0900add,09/05/2023,"€9532,63",Paiement par crte
64899a5dfc13ae2d2a900ad2,64899251fc13ae2cc7900e75,64899667fc13ae29a0900c54,23/05/2020,"€18044,99",Retrait
64899a5dfc13ae2d2a900ad3,64899252fc13ae2cc7901000,64899667fc13ae29a0900c23,18/02/2015,"€34073,99",Dépot
64899a5dfc13ae2d2a900ad4,64899252fc13ae2cc790107a,64899667fc13ae29a0900c05,03/10/2016,"€14732,52",Dépot
64899a5dfc13ae2d2a900ad5,64899251fc13ae2cc7900df4,64899667fc13ae29a0900a1b,17/06/2015,"€45107,75",Dépot
64899a5dfc13ae2d2a900ad6,64899252fc13ae2cc7900f3b,64899667fc13ae29a0900bf8,26/03/2020,"€19006,63",Dépot
64899a5dfc13ae2d2a900ad7,64899251fc13ae2cc7900d31,64899667fc13ae29a0900a94,02/07/2022,"€35188,14",chèque Virement
64899a5dfc13ae2d2a900ad8,64899251fc13ae2cc7900e1e,64899668fc13ae29a0900c70,16/02/2022,"€17468,07",Retrait
64899a5dfc13ae2d2a900ad9,64899252fc13ae2cc7901000,64899668fc13ae29a0900d2a,03/11/2017,"€19888,64",chèque Virement
64899a5dfc13ae2d2a900ada,64899251fc13ae2cc7900e04,64899668fc13ae29a0900cf2,06/11/2022,"€13594,08",Prélèvement automatique
64899a5dfc13ae2d2a900adb,64899251fc13ae2cc7900cdd,64899668fc13ae29a0900c72,24/04/2016,"€47936,95",Dépot
64899a5dfc13ae2d2a900adc,64899251fc13ae2cc7900eec,64899667fc13ae29a0900b1a,15/07/2018,"€11949,96",chèque Virement
64899a5dfc13ae2d2a900add,64899251fc13ae2cc7900cd4,64899667fc13ae29a0900abb,27/07/2020,"€29265,72",chèque Virement
64899a5dfc13ae2d2a900ade,64899252fc13ae2cc7900f5f,64899667fc13ae29a0900afc,26/01/2019,"€3640,26",Dépot
64899a5dfc13ae2d2a900adf,64899252fc13ae2cc7900efb,64899668fc13ae29a0900c79,28/10/2018,"€48294,46",Retrait
64899a5dfc13ae2d2a900ae0,64899252fc13ae2cc7900feb,64899667fc13ae29a0900b35,13/10/2021,"€31560,08",Retrait
64899a5dfc13ae2d2a900ae1,64899251fc13ae2cc7900ea6,64899668fc13ae29a0900d1e,31/12/2020,"€16652,38",chèque Virement
64899a5dfc13ae2d2a900ae2,64899251fc13ae2cc7900e38,64899667fc13ae29a0900a6b,28/06/2020,"€24951,04",chèque Virement
64899a5dfc13ae2d2a900ae3,64899251fc13ae2cc7900d9c,64899667fc13ae29a0900c0f,29/05/2019,"€25768,73",Dépot
64899a5dfc13ae2d2a900ae4,64899251fc13ae2cc7900de1,64899668fc13ae29a0900d56,13/09/2020,"€18330,92",Retrait
64899a5dfc13ae2d2a900ae5,64899251fc13ae2cc7900d43,64899667fc13ae29a0900c01,05/02/2016,"€10686,49",Retrait
64899a5dfc13ae2d2a900ae6,64899251fc13ae2cc7900e01,64899667fc13ae29a0900c00,30/10/2017,"€39019,89",chèque Virement
64899a5dfc13ae2d2a900ae7,64899252fc13ae2cc7900fc7,64899667fc13ae29a0900a70,21/06/2022,"€8829,36",Retrait
64899a5dfc13ae2d2a900ae8,64899252fc13ae2cc7900f37,64899668fc13ae29a0900cae,14/09/2022,"€4096,58",Prélèvement automatique
64899a5dfc13ae2d2a900ae9,64899252fc13ae2cc7900f51,64899667fc13ae29a0900a1d,15/02/2015,"€28729,37",Dépot
64899a5dfc13ae2d2a900aea,64899251fc13ae2cc7900dcb,64899667fc13ae29a09009d7,07/11/2022,"€25098,23",Paiement par crte
64899a5dfc13ae2d2a900aeb,64899252fc13ae2cc7900f5c,64899668fc13ae29a0900c81,26/11/2019,"€33901,20",Retrait
64899a5dfc13ae2d2a900aec,64899252fc13ae2cc7901004,64899668fc13ae29a0900d1b,07/12/2016,"€17554,97",Retrait
64899a5dfc13ae2d2a900aed,64899251fc13ae2cc7900d27,64899667fc13ae29a0900a78,11/06/2023,"€26281,59",Prélèvement automatique
64899a5dfc13ae2d2a900aee,64899252fc13ae2cc7901021,64899668fc13ae29a0900d8f,06/06/2017,"€11967,36",chèque Virement
64899a5dfc13ae2d2a900aef,64899251fc13ae2cc7900dd2,64899667fc13ae29a09009d1,09/06/2017,"€15263,12",Dépot
64899a5dfc13ae2d2a900af0,64899252fc13ae2cc7900f68,64899667fc13ae29a0900b4d,04/06/2020,"€19392,16",Paiement par crte
64899a5dfc13ae2d2a900af1,64899251fc13ae2cc7900dab,64899668fc13ae29a0900d20,19/04/2016,"€22150,69",Retrait
64899a5dfc13ae2d2a900af2,64899251fc13ae2cc7900ced,64899668fc13ae29a0900ce3,14/08/2020,"€17600,49",Retrait
64899a5dfc13ae2d2a900af3,64899252fc13ae2cc7900ffd,64899668fc13ae29a0900d44,26/12/2021,"€5,70",Prélèvement automatique
64899a5dfc13ae2d2a900af4,64899252fc13ae2cc79010b2,64899667fc13ae29a0900bc6,08/03/2016,"€35035,97",Paiement par crte
64899a5dfc13ae2d2a900af5,64899252fc13ae2cc7900f1b,64899667fc13ae29a0900a78,12/05/2022,"€27721,63",Prélèvement automatique
64899a5dfc13ae2d2a900af6,64899251fc13ae2cc7900d91,64899667fc13ae29a09009b3,25/01/2022,"€7462,70",Prélèvement automatique
64899a5dfc13ae2d2a900af7,64899252fc13ae2cc7900fa1,64899668fc13ae29a0900d03,23/07/2017,"€31656,48",Prélèvement automatique
64899a5dfc13ae2d2a900af8,64899251fc13ae2cc7900e47,64899668fc13ae29a0900cd7,11/01/2021,"€30029,47",chèque Virement
64899a5dfc13ae2d2a900af9,64899251fc13ae2cc7900d41,64899667fc13ae29a0900b39,25/07/2019,"€39004,96",chèque Virement
64899a5dfc13ae2d2a900afa,64899252fc13ae2cc790103a,64899667fc13ae29a0900b49,16/09/2020,"€11850,55",Dépot
64899a5dfc13ae2d2a900afb,64899251fc13ae2cc7900df0,64899668fc13ae29a0900d88,04/06/2019,"€33204,17",Retrait
64899a5dfc13ae2d2a900afc,64899251fc13ae2cc7900eac,64899667fc13ae29a0900a4e,08/10/2016,"€27707,95",Paiement par crte
64899a5dfc13ae2d2a900afd,64899251fc13ae2cc7900d20,64899668fc13ae29a0900cd0,08/05/2015,"€45146,72",Retrait
64899a5dfc13ae2d2a900afe,64899252fc13ae2cc7901081,64899668fc13ae29a0900cbd,09/08/2022,"€41303,07",Retrait
64899a5dfc13ae2d2a900aff,64899252fc13ae2cc7901026,64899667fc13ae29a09009d0,18/07/2020,"€47379,50",Paiement par crte
64899a5dfc13ae2d2a900b00,64899251fc13ae2cc7900cd7,64899668fc13ae29a0900d28,05/09/2018,"€45843,58",Dépot
64899a5dfc13ae2d2a900b01,64899251fc13ae2cc7900e75,64899667fc13ae29a0900b41,06/05/2017,"€11354,51",Prélèvement automatique
64899a5dfc13ae2d2a900b02,64899252fc13ae2cc790109d,64899668fc13ae29a0900c9e,27/02/2022,"€33226,32",Prélèvement automatique
64899a5dfc13ae2d2a900b03,64899252fc13ae2cc790103f,64899668fc13ae29a0900d5e,11/11/2016,"€11327,74",Paiement par crte
64899a5dfc13ae2d2a900b04,64899252fc13ae2cc790100e,64899667fc13ae29a0900b64,08/06/2015,"€39771,23",Prélèvement automatique
64899a5dfc13ae2d2a900b05,64899251fc13ae2cc7900e1a,64899668fc13ae29a0900d49,18/01/2016,"€30092,87",chèque Virement
64899a5dfc13ae2d2a900b06,64899252fc13ae2cc790106f,64899668fc13ae29a0900d47,10/10/2021,"€29249,93",Prélèvement automatique
64899a5dfc13ae2d2a900b07,64899252fc13ae2cc7901034,64899668fc13ae29a0900d18,05/11/2021,"€30421,96",Retrait
64899a5dfc13ae2d2a900b08,64899252fc13ae2cc7900f2f,64899667fc13ae29a0900c06,24/12/2018,"€22458,22",chèque Virement
64899a5dfc13ae2d2a900b09,64899251fc13ae2cc7900d38,64899667fc13ae29a0900b57,19/07/2016,"€48971,19",Dépot
64899a5dfc13ae2d2a900b0a,64899251fc13ae2cc7900e12,64899667fc13ae29a0900b49,27/04/2015,"€9508,94",Retrait
64899a5dfc13ae2d2a900b0b,64899251fc13ae2cc7900d10,64899667fc13ae29a0900b38,25/06/2022,"€6524,10",Retrait
64899a5dfc13ae2d2a900b0c,64899251fc13ae2cc7900cd5,64899667fc13ae29a0900ae0,15/11/2016,"€26643,00",chèque Virement
64899a5dfc13ae2d2a900b0d,64899252fc13ae2cc7900f4d,64899667fc13ae29a0900a01,23/11/2017,"€17761,09",Dépot
64899a5dfc13ae2d2a900b0e,64899251fc13ae2cc7900d8e,64899667fc13ae29a09009f4,22/11/2015,"€1393,48",Prélèvement automatique
64899a5dfc13ae2d2a900b0f,64899252fc13ae2cc7901081,64899668fc13ae29a0900ce2,03/03/2018,"€30533,35",chèque Virement
64899a5dfc13ae2d2a900b10,64899252fc13ae2cc7900f4d,64899667fc13ae29a0900c31,11/09/2017,"€33987,52",Prélèvement automatique
64899a5dfc13ae2d2a900b11,64899252fc13ae2cc790106d,64899667fc13ae29a0900a35,04/02/2017,"€45540,15",Paiement par crte
64899a5dfc13ae2d2a900b12,64899252fc13ae2cc790103d,64899667fc13ae29a0900abe,19/09/2021,"€28269,53",chèque Virement
64899a5dfc13ae2d2a900b13,64899251fc13ae2cc7900e5d,64899668fc13ae29a0900d1e,14/09/2017,"€8801,59",Paiement par crte
64899a5dfc13ae2d2a900b14,64899252fc13ae2cc790104a,64899667fc13ae29a09009c0,21/04/2019,"€24819,77",Prélèvement automatique
64899a5dfc13ae2d2a900b15,64899251fc13ae2cc7900e4e,64899667fc13ae29a0900a72,11/11/2018,"€8253,90",Prélèvement automatique
64899a5dfc13ae2d2a900b16,64899252fc13ae2cc7900f59,64899668fc13ae29a0900cdd,30/03/2016,"€40616,36",Dépot
64899a5dfc13ae2d2a900b17,64899252fc13ae2cc7900f4d,64899667fc13ae29a09009af,13/02/2019,"€35384,67",Paiement par crte
64899a5dfc13ae2d2a900b18,64899252fc13ae2cc7900f66,64899668fc13ae29a0900d53,30/01/2021,"€22885,79",Dépot
64899a5dfc13ae2d2a900b19,64899252fc13ae2cc7900f20,64899667fc13ae29a0900a62,23/10/2019,"€47800,64",Retrait
64899a5dfc13ae2d2a900b1a,64899252fc13ae2cc790109b,64899668fc13ae29a0900d8e,11/05/2020,"€29410,53",Retrait
64899a5dfc13ae2d2a900b1b,64899252fc13ae2cc7901038,64899667fc13ae29a0900b44,01/07/2021,"€5895,39",Dépot
64899a5dfc13ae2d2a900b1c,64899252fc13ae2cc7900fdd,64899667fc13ae29a0900a83,12/06/2015,"€3729,53",chèque Virement
64899a5dfc13ae2d2a900b1d,64899252fc13ae2cc7901042,64899667fc13ae29a0900b7e,04/09/2022,"€11614,36",Retrait
64899a5dfc13ae2d2a900b1e,64899251fc13ae2cc7900cdd,64899668fc13ae29a0900cb2,18/04/2018,"€12063,48",Dépot
64899a5dfc13ae2d2a900b1f,64899252fc13ae2cc7901010,64899667fc13ae29a0900c3d,09/08/2018,"€15745,43",Dépot
64899a5dfc13ae2d2a900b20,64899252fc13ae2cc7900f3b,64899667fc13ae29a0900a0a,01/01/2018,"€12809,75",Retrait
64899a5dfc13ae2d2a900b21,64899251fc13ae2cc7900eb6,64899668fc13ae29a0900c87,19/03/2016,"€15046,70",Prélèvement automatique
64899a5dfc13ae2d2a900b22,64899251fc13ae2cc7900d8a,64899668fc13ae29a0900cf6,07/05/2022,"€11329,69",Dépot
64899a5dfc13ae2d2a900b23,64899251fc13ae2cc7900e2f,64899667fc13ae29a0900b8b,21/10/2022,"€23653,19",Retrait
64899a5dfc13ae2d2a900b24,64899251fc13ae2cc7900dcd,64899667fc13ae29a0900b0c,12/11/2016,"€5955,72",Paiement par crte
64899a5dfc13ae2d2a900b25,64899251fc13ae2cc7900cdf,64899668fc13ae29a0900d7f,27/02/2021,"€6170,68",Dépot
64899a5dfc13ae2d2a900b26,64899252fc13ae2cc790107e,64899667fc13ae29a0900a3e,18/10/2015,"€26429,27",Dépot
64899a5dfc13ae2d2a900b27,64899252fc13ae2cc7901006,64899667fc13ae29a0900c01,17/06/2019,"€38239,68",Paiement par crte
64899a5dfc13ae2d2a900b28,64899251fc13ae2cc7900dd6,64899667fc13ae29a0900a62,29/10/2016,"€28005,67",chèque Virement
64899a5dfc13ae2d2a900b29,64899251fc13ae2cc7900d74,64899667fc13ae29a0900bc2,28/04/2018,"€2738,94",Paiement par crte
64899a5dfc13ae2d2a900b2a,64899251fc13ae2cc7900cfd,64899667fc13ae29a0900ba2,30/04/2015,"€13528,48",Prélèvement automatique
64899a5dfc13ae2d2a900b2b,64899251fc13ae2cc7900dbd,64899667fc13ae29a0900b3d,04/10/2015,"€42884,16",chèque Virement
64899a5dfc13ae2d2a900b2c,64899252fc13ae2cc7900f46,64899668fc13ae29a0900ca7,03/06/2023,"€4228,25",Dépot
64899a5dfc13ae2d2a900b2d,64899252fc13ae2cc7900f4d,64899667fc13ae29a0900a93,06/01/2018,"€18444,92",Prélèvement automatique
64899a5dfc13ae2d2a900b2e,64899251fc13ae2cc7900d61,64899667fc13ae29a0900c1d,04/11/2020,"€44749,66",Paiement par crte
64899a5dfc13ae2d2a900b2f,64899252fc13ae2cc7900f2e,64899667fc13ae29a0900b8d,14/10/2020,"€45606,69",Retrait
64899a5dfc13ae2d2a900b30,64899252fc13ae2cc7901062,64899667fc13ae29a0900c09,14/06/2018,"€14362,55",chèque Virement
64899a5dfc13ae2d2a900b31,64899252fc13ae2cc7901079,64899668fc13ae29a0900d19,28/05/2021,"€49535,78",Prélèvement automatique
